startup_record_id,startup_id,data_entry_date,data_reference_date,startup_name,normalized_startup_name,country,region,city,sector,subsector,business_model,round_stage,founded_year,website,linkedin_url,founder_names,founder_background,deal_source,deal_owner,deal_status,thesis_fit_score,priority_score,arr_usd,mrr_usd,revenue_usd,growth_mom,growth_yoy,gross_margin,burn_rate_usd,runway_months,cash_balance_usd,cac_usd,ltv_usd,ltv_cac_ratio,cac_payback_months,nrr,grr,churn_rate,active_customers,headcount,arr_per_employee,round_amount_usd,valuation_pre_money_usd,valuation_post_money_usd,ownership_target,ownership_actual,investment_amount_usd,entry_multiple,lead_investor,co_investors,last_round_date,next_round_expected_date,notes,source_name,confidence_level,last_updated,burn_multiple,benchmark_match_level,benchmark_match_quality,benchmark_record_ids,bm_valuation_mid,bm_revenue_multiple_mid,bm_growth_rate_mid,valuation_gap,multiple_gap,growth_gap,price_performance_score,valuation_signal,efficiency_score,efficiency_data_quality,relative_attractiveness_score,attractiveness_data_quality
S_0147,startup_147,2026-05-21,2026-02-08,WorkFlow_5,workflow5,Colombia,andean,São Paulo,edtech,smb,B2B2C,series_a,2017,https://workflow_5.io,https://linkedin.com/company/workflow_5,Maria Garcia,Finance,Network,Analyst A,pipeline,7.830034235744661,95.65013982994802,4703989.433125549,168268.8156380655,4775751.952310095,21.03293520844497,121.8523991163949,72.8315536853938,77914.60416749865,22.60113569249316,1578247.961974841,40288.34207893202,465028.9754365431,4.303461091216596,15.08254263571107,102.6703528236312,93.58882776964091,2.787684524756822,97,67,50235.85381690777,7723800.639231085,44516731.23551697,74816255.95594825,11.5466424621259,12.95684434447505,3739985.611823508,10.80306085312394,500Global,Tiger Global,2025-11-07,2026-09-25,Strong team,Internal Pipeline,medium,2026-05-21,0.1987621918165625,,no_match,,,,,,,,11.27943281752029,no_benchmark,62.0,high,56.21,high
S_0148,startup_148,2026-05-21,2026-02-08,CareHub_5,carehub5,Mexico,mexico_ca,São Paulo,healthtech,consumer,B2C,series_b,2019,https://carehub_5.io,https://linkedin.com/company/carehub_5,Sofia González,Product,Inbound,Analyst C,in_review,4.406535820613396,73.75083594590069,1303890.826740211,87707.03497473616,4107779.42992563,19.5841392770585,141.9464969390382,52.01994564467535,189167.4736253892,21.0939741765462,1545617.528768485,7288.850163560786,40286.14573771909,3.963763154989728,12.01030975535599,83.72220581772689,84.21543963380341,8.050484979962546,344,76,59816.26291216506,6925784.504645057,51535553.00329769,47914821.99421631,5.110683401023945,6.101606228580078,955245.2882589644,4.085027733499929,Andreessen,Benchmark,2025-11-07,2026-09-25,High burn rate,Internal Pipeline,medium,2026-05-21,1.7409507275849176,,no_match,,,,,,,,34.747988557086906,no_benchmark,52.71,high,50.96,high
S_0149,startup_149,2026-05-21,2026-02-08,AssetMatch_5,assetmatch5,Argentina,south_cone,São Paulo,saas,enterprise,B2C,pre_seed,2018,https://assetmatch_5.io,https://linkedin.com/company/assetmatch_5,John Smith,Operations,Network,Analyst B,in_review,6.750793791311569,35.32514085020642,2153987.495567286,356294.9961450596,17809.87490544979,15.19116588347818,64.52298802008744,49.57964728674129,130138.2074732188,11.81589203810678,456672.5708152789,29244.60468543711,55256.65877457547,7.447894761361946,8.794376581991484,100.358316038574,75.81794025792549,9.183274249932932,89,66,294320.9557942323,3359180.036500406,26620448.42808788,28901012.46865674,5.824599142780291,11.43541820560759,3304120.341865214,14.37427880704393,Sequoia,Accel,2025-11-07,2026-09-25,,Internal Pipeline,medium,2026-05-21,0.7250081501830348,7.0,low,"BM_S1_0019,BM_S1_0000",4000001.5,,,24901010.96865674,,,4.488780890243257,no_benchmark,74.13,high,48.91,high
S_0150,startup_150,2026-05-21,2026-02-08,TechFlow_6,techflow6,Brazil,brazil,Buenos Aires,edtech,enterprise,B2C,seed,2017,https://techflow_6.io,https://linkedin.com/company/techflow_6,Maria Garcia,Tech,Event,Analyst A,in_review,3.676735147527038,29.65355812876552,4364923.949918163,413163.1281413328,3185642.837215201,23.98908430307446,77.87805308031909,85.91195433377186,135938.4339901053,31.76450313504464,267931.3992705855,25522.68363929826,89767.58471105239,3.132600239064608,19.14020794917724,110.3558992591735,80.74189824649503,4.33208967116119,449,45,110588.4237841906,2248425.334477029,32329255.9565672,76611660.60392888,8.932449732549097,2.158142330846702,2102302.846036152,6.102687163682951,Y Combinator,Benchmark,2025-11-07,2026-09-25,High burn rate,Internal Pipeline,medium,2026-05-21,0.3737204190950102,,no_match,,,,,,,,12.76127236928854,no_benchmark,75.4,high,48.03,high
S_0151,startup_151,2026-05-21,2026-02-08,CloudSync_6,cloudsync6,Brazil,brazil,São Paulo,edtech,enterprise,B2B,series_a,2019,https://cloudsync_6.io,https://linkedin.com/company/cloudsync_6,John Smith,Tech,Network,Analyst A,in_review,6.152596553807296,34.97032297458495,4211248.498291126,51218.10178324313,265165.5533960826,6.610913857153264,178.965475678082,45.09018414747685,128295.0199593398,26.30822348990512,1428002.774126033,7631.899907653378,301654.2887221687,6.98738011435993,7.751721030066911,89.71538039793282,117.8508427177891,7.761510319363902,249,19,215827.6773760005,7686285.335894662,9609735.005337372,49775849.43028185,13.97801939996254,0.1292850388767042,4050112.833346402,7.046549884875429,500Global,Accel,2025-11-07,2026-09-25,High burn rate,Internal Pipeline,medium,2026-05-21,0.3655781035331456,,no_match,,,,,,,,25.397602883960253,no_benchmark,84.7,high,70.33,high
S_0152,startup_152,2026-05-21,2026-02-08,DataVault_6,datavault6,Brazil,brazil,San Francisco,logtech,consumer,B2B,seed,2022,https://datavault_6.io,https://linkedin.com/company/datavault_6,John Smith,Tech,Pipeline,Analyst B,in_review,8.293143302266722,77.46535311811819,938646.0750529238,120697.1822652164,1295460.029465272,4.513076837121293,116.8981691819929,65.29789538674657,43803.46709709017,31.13725124555411,799859.7062092675,31387.92503368463,83731.41279293876,4.646133721311127,17.5394404292427,119.4861330833895,110.6527483110266,9.0729576042797,26,61,259774.9246999029,5004500.485851257,31018758.6005808,40199931.18966538,5.54057246577565,0.2995939886704219,1551607.019714136,7.827124964202504,500Global,,2025-11-07,2026-09-25,Good product-market fit,Internal Pipeline,medium,2026-05-21,0.5599997902675348,7.0,low,"BM_S1_0030,BM_S1_0015",4000001.5,,,36199929.68966538,,,14.935007389894599,no_benchmark,88.8,high,69.04,high
S_0153,startup_153,2026-05-21,2026-02-08,PayWave_6,paywave6,Brazil,brazil,Bogotá,edtech,smb,B2C,seed,2018,https://paywave_6.io,https://linkedin.com/company/paywave_6,Maria Garcia,Finance,Event,Analyst B,passed,5.433000669672874,66.13706110704143,4015190.115880595,71844.02289073596,307028.2547353807,21.64112523997471,258.8700564355486,51.04263914815044,86575.10349994463,31.76292838048417,921457.83016636,14045.2006841082,484357.4269108594,4.841620376583188,7.89998927563586,139.864963340612,102.8157325591286,8.615117894772084,295,25,187665.1148091411,2645000.745430977,96689285.49867389,70669841.78117636,4.730880253417242,8.799026061068407,3376408.232254819,3.614691556851759,Andreessen,,2025-11-07,2026-09-25,,Internal Pipeline,medium,2026-05-21,0.2587427274963512,,no_match,,,,,,,,71.61608462687568,no_benchmark,87.04,high,85.01,high
S_0154,startup_154,2026-05-21,2026-02-08,LogistiX_6,logistix6,Colombia,andean,Bogotá,edtech,enterprise,B2B,series_a,2015,https://logistix_6.io,https://linkedin.com/company/logistix_6,John Smith,Product,Inbound,Analyst A,pipeline,7.654382071410526,18.51955678674679,2296352.564822084,174622.7643795011,3022939.310217445,12.10044578257621,53.67334716373846,41.94649816628337,151433.2606808471,28.45067560997219,159183.276307443,24647.79876792862,228890.118356675,3.505043829681646,16.13193356904353,107.1043685588866,98.50539237200609,2.645320496853033,489,9,88286.12502098904,6357908.792570113,94526030.78557567,21726070.19616162,12.10772198224837,6.830923578719112,1560571.405591482,8.958185066767259,500Global,Accel,2025-11-07,2026-09-25,,Internal Pipeline,medium,2026-05-21,0.7913415195941211,,no_match,,,,,,,,5.991542568466669,no_benchmark,59.66,high,40.37,high
S_0155,startup_155,2026-05-21,2026-02-08,HealthAI_6,healthai6,Brazil,brazil,São Paulo,edtech,consumer,B2C,seed,2021,https://healthai_6.io,https://linkedin.com/company/healthai_6,Sofia González,Operations,Pipeline,Analyst C,pipeline,8.568149725528105,17.41093353340844,2420014.671705923,225725.1384738009,3436083.668328108,21.48028364676239,144.7735121679841,41.80094091457132,24767.71502286603,19.17631803749152,593195.2536225935,4572.480051714563,255743.8005715815,5.224774304023602,18.68864360970961,101.2837134038128,125.3460570193675,9.606626933620252,276,46,232029.1093340416,883171.5953152938,34152950.72356151,139306368.4951603,9.007434388007171,7.770230233627796,3711471.274004692,4.479821892903507,Y Combinator,Accel,2025-11-07,2026-09-25,,Internal Pipeline,medium,2026-05-21,0.122814371230601,,no_match,,,,,,,,32.31680089722318,no_benchmark,73.67,high,61.18,high
S_0156,startup_156,2026-05-21,2026-02-08,EduProto_6,eduproto6,Argentina,south_cone,Buenos Aires,edtech,enterprise,B2B2C,series_a,2022,https://eduproto_6.io,https://linkedin.com/company/eduproto_6,John Smith,Product,Pipeline,Analyst A,pipeline,9.490244736356168,9.839564971339732,676065.0623555594,374664.3421446899,581293.3139488666,22.54107471949454,134.3363866922732,48.76108860529136,59181.29133749389,24.31640265046274,163985.1673614816,23249.41083207434,130862.7217446492,3.613872775795373,7.592991667037323,104.042250010068,74.3640968667201,4.390087963865162,310,55,200062.8525248958,3598617.414218409,57514539.69159739,130419910.4920474,13.94142134858126,0.1119471062582911,4431551.155523369,7.811643920260221,500Global,Tiger Global,2025-11-07,2026-09-25,Good product-market fit,Internal Pipeline,medium,2026-05-21,1.0504543654060734,,no_match,,,,,,,,17.196941906665685,no_benchmark,80.55,high,65.63,high
S_0157,startup_157,2026-05-21,2026-02-08,GreenTech_6,greentech6,United States,north_america,Buenos Aires,fintech,,B2C,seed,2017,https://greentech_6.io,https://linkedin.com/company/greentech_6,Sofia González,Product,Inbound,Analyst B,pipeline,4.642494572988175,66.03027197013381,412201.553648052,325922.6448559554,1925356.026394448,3.436524653238643,54.83190772940026,83.33851772530002,58882.22615084145,10.8109621835923,1770452.967942371,15669.94166811961,240770.5236930194,1.75525119257074,4.258809318087474,86.90877070371207,86.83604879427496,4.053165950564527,126,73,232812.6473368438,4951291.448615779,91049943.71998347,106727846.6895992,4.759374685918107,6.340299294861386,1070608.09607042,7.208517455905012,Y Combinator,,2025-11-07,2026-09-25,,Internal Pipeline,medium,2026-05-21,1.7141777064076738,6.0,low,BM_S1_0025,7000000.0,,,99727846.6895992,,,7.606544350459125,no_benchmark,70.82,high,41.21,high
S_0158,startup_158,2026-05-21,2026-02-08,MarketHub_6,markethub6,Brazil,brazil,San Francisco,fintech,enterprise,B2B2C,series_a,2020,https://markethub_6.io,https://linkedin.com/company/markethub_6,Sofia González,Product,Inbound,Analyst A,pipeline,5.795211410665157,76.43726622217359,3642417.141799088,310843.3551717371,2286620.179688155,22.3196895486794,81.09209975012756,54.12393719885134,89243.69088092867,26.20936252424723,562453.698115208,41207.86995367504,334337.6799921357,3.267990934738314,5.750448602877656,132.9964160855734,90.99627121424284,1.561881945500023,132,81,242436.6557142718,1905604.174039355,1612198.441448771,17719646.48309152,10.75113471627647,10.77102241801291,4399680.598679766,12.27408100111804,Sequoia,,2025-11-07,2026-09-25,,Internal Pipeline,medium,2026-05-21,0.2940147294722497,7.0,low,"BM_S1_0026,BM_S1_0009",32000000.0,,,-14280353.516908482,,,6.606775671656471,no_benchmark,84.83,high,61.63,high
S_0159,startup_159,2026-05-21,2026-02-08,FinanceAI_6,financeai6,Colombia,andean,São Paulo,logtech,enterprise,B2B,pre_seed,2016,https://financeai_6.io,https://linkedin.com/company/financeai_6,Sofia González,Tech,Network,Analyst B,pipeline,4.066912093312922,26.5046428325004,2487341.150252946,176835.0983582175,1851574.578586974,12.31133827349671,153.4106687296588,87.52295852876479,196171.9044837261,11.37759767217842,1158940.622188715,3320.44698636973,378076.7971074809,1.541463782142839,15.72593631269154,104.8895393312811,116.9455487327673,5.375562886943947,117,36,293852.5919211863,9854217.537112975,81257673.4634216,116829833.6615146,5.79454975382178,6.640405529511538,3171088.644864341,12.63804613959277,Sequoia,Tiger Global,2025-11-07,2026-09-25,High burn rate,Internal Pipeline,medium,2026-05-21,0.9464173636034288,7.0,low,"BM_S1_0029,BM_S1_0014",,,,,,,12.138796380007683,no_benchmark,69.44,high,69.27,high
S_0160,startup_160,2026-05-21,2026-02-08,SecureAPI_6,secureapi6,Colombia,andean,Bogotá,saas,smb,B2C,series_b,2021,https://secureapi_6.io,https://linkedin.com/company/secureapi_6,Carlos López,Operations,Event,Analyst B,pipeline,9.947384515108627,2.094496103091281,2189885.006049746,420882.3289892952,613914.7524211133,13.73994724709734,173.2161461118617,69.08111464945968,18162.99660334528,26.81848771530471,174060.7092561478,21221.06010845733,379395.3605278574,7.859306115869568,20.83837453074045,103.2364646854905,129.5508772097183,1.981122540768358,431,48,193390.8200066775,2486424.963601335,94888585.72610298,121577684.5601348,4.881125143819672,10.98328809468333,1071997.208901608,4.840954588669057,Y Combinator,,2025-11-07,2026-09-25,High burn rate,Internal Pipeline,medium,2026-05-21,0.0995284951666508,7.0,low,"BM_S1_0022,BM_S1_0003",175000000.0,,,-53422315.4398652,,,35.781402807888085,no_benchmark,85.27,high,78.84,high
S_0161,startup_161,2026-05-21,2026-02-08,MobilePay_6,mobilepay6,Brazil,brazil,Buenos Aires,edtech,consumer,B2B,series_a,2022,https://mobilepay_6.io,https://linkedin.com/company/mobilepay_6,John Smith,Operations,Inbound,Analyst C,pipeline,9.489006775470068,8.217166747642734,3650246.06097546,236172.2965316841,2100549.473035502,16.41162775514383,151.0724368137173,61.8307094884383,106146.693904216,12.88794482261906,1367010.04348075,23192.35549450618,293166.6452201033,7.777356863828358,3.944933245943912,119.5814163758285,84.44023088542919,3.236858388346834,277,70,135410.2781726505,1738354.735411023,10041247.69902215,115629163.421722,11.20115298188725,3.495284465952522,2423938.349118704,7.398614248550714,Andreessen,Accel,2025-11-07,2026-09-25,,Internal Pipeline,medium,2026-05-21,0.348951907781856,,no_match,,,,,,,,20.419017905050303,no_benchmark,69.89,high,65.47,high
S_0162,startup_162,2026-05-21,2026-02-08,CloudBasic_6,cloudbasic6,United States,north_america,São Paulo,saas,smb,B2B2C,series_a,2020,https://cloudbasic_6.io,https://linkedin.com/company/cloudbasic_6,Maria Garcia,Product,Inbound,Analyst B,passed,6.779699911963917,96.78600348450304,3829909.365965638,489573.3640695621,3758378.458564006,23.30679995479199,182.7344196030235,69.00444173347273,39976.11299238104,9.5265390045066,713751.9569327784,36387.80077680638,453136.28974699,4.068509433569982,18.41717643987457,106.5220052558674,122.4584400482248,3.852483595905532,340,80,212116.1392250593,2433581.301925516,16983320.91725918,18866951.29364769,10.1242154389048,12.19713006722588,1223871.320682941,7.48023793238198,500Global,Benchmark,2025-11-07,2026-09-25,Strong team,Internal Pipeline,medium,2026-05-21,0.1252544930100772,6.0,low,BM_S1_0021,60000000.0,,,-41133048.70635231,,,24.42895817684695,no_benchmark,74.81,high,76.99,high
S_0163,startup_163,2026-05-21,2026-02-08,RealEstateAI_6,realestateai6,Brazil,brazil,Buenos Aires,saas,smb,B2B2C,series_b,2020,https://realestateai_6.io,https://linkedin.com/company/realestateai_6,Maria Garcia,Tech,Event,Analyst B,pipeline,8.89423306063495,29.54447774774203,802951.7566700743,317436.9270095727,364328.2460209448,2.439670171884573,198.7829187264204,65.83491926131339,194281.9263549001,10.95853470428872,1806046.455219565,28927.23496696544,410529.8451799936,6.234410553207699,10.1676915649511,118.8940081284708,119.8373656259075,8.279436911425156,446,80,67110.17731065654,7806080.76501738,96113883.9743642,97298377.64602916,12.05792950034797,8.826468606801784,3651565.499899563,4.816925327233021,Andreessen,Benchmark,2025-11-07,2026-09-25,Strong team,Internal Pipeline,medium,2026-05-21,2.9035158051428804,7.0,low,"BM_S1_0022,BM_S1_0003",175000000.0,,,-77701622.35397084,,,41.267593998723456,no_benchmark,47.09,high,71.61,high
S_0164,startup_164,2026-05-21,2026-02-08,AutoLend_6,autolend6,Colombia,andean,Buenos Aires,logtech,smb,B2B2C,series_a,2019,https://autolend_6.io,https://linkedin.com/company/autolend_6,John Smith,Tech,Inbound,Analyst C,passed,6.646705840904295,76.92231478381336,3055023.49589343,64006.10604068686,410098.2702686982,12.96739977130979,52.48095528195891,77.93881268786626,27094.18342185552,6.059764056572108,1787424.558974668,33527.01069111196,380953.5762023265,3.747739639667762,13.04909576830997,83.68677740784725,83.479443858506,8.879397853563068,134,18,274349.3295803966,4542303.763082506,54216474.22039428,125480069.770911,6.713550917354189,3.161446491448594,3914906.604880773,12.58144206061429,500Global,,2025-11-07,2026-09-25,,Internal Pipeline,medium,2026-05-21,0.1064247792199657,7.0,low,"BM_S1_0031,BM_S1_0016",10000005.0,,,115480064.770911,,,4.171298888403936,no_benchmark,76.2,high,47.06,high
S_0165,startup_165,2026-05-21,2026-02-08,ConsultBot_6,consultbot6,Mexico,mexico_ca,Bogotá,edtech,smb,B2B,series_a,2022,https://consultbot_6.io,https://linkedin.com/company/consultbot_6,Carlos López,Operations,Inbound,Analyst B,in_review,7.365099816019318,62.46635688542638,685416.8705656508,338412.6034756416,1780308.746261561,17.8176069759029,166.023789863376,54.12480329864261,83702.1954605103,27.56218853560591,718052.1748873207,38963.93963976193,37246.7056234257,5.862105521058845,22.50605054675688,128.8234006233336,93.95995481195337,3.722196857153227,136,73,79845.2528345492,5871451.427649111,2405466.812700646,87448303.38051082,8.37565987658628,3.550807137807494,976084.3412275952,11.48673994002508,Sequoia,Tiger Global,2025-11-07,2026-09-25,Strong team,Internal Pipeline,medium,2026-05-21,1.465424019541867,,no_match,,,,,,,,14.453516901246527,no_benchmark,57.96,high,71.06,high
S_0166,startup_166,2026-05-21,2026-02-08,VentureLab_6,venturelab6,Argentina,south_cone,Mexico City,edtech,smb,B2B,seed,2015,https://venturelab_6.io,https://linkedin.com/company/venturelab_6,Carlos López,Tech,Network,Analyst C,pipeline,3.623871024812116,38.19396396528959,3759361.679284938,163226.9037004178,4709211.300978436,18.62226002705926,290.8748102218971,57.65251958001512,148887.5720427482,27.97203147175137,1811825.701811889,43179.04719608034,13370.20148762816,6.735295279798864,9.971401599452754,136.4302371727642,94.58037215755115,8.728283091201165,89,98,131960.7094714546,699586.9913704271,26505567.87758939,97668291.53375717,7.865660115965022,9.420456968543055,2777629.3371259,5.284581435564417,Sequoia,Accel,2025-11-07,2026-09-25,Good product-market fit,Internal Pipeline,medium,2026-05-21,0.4752537842681883,,no_match,,,,,,,,55.04216630372173,no_benchmark,77.31,high,85.77,high
S_0167,startup_167,2026-05-21,2026-02-08,BlockChain_6,blockchain6,Colombia,andean,San Francisco,healthtech,enterprise,B2B,series_b,2018,https://blockchain_6.io,https://linkedin.com/company/blockchain_6,Sofia González,Tech,Pipeline,Analyst C,in_review,8.286892943477655,20.56872621955551,3288206.229773026,343477.2711463626,3346177.507147341,17.92824592535348,179.7580700323872,84.70471512666253,142388.1134653518,21.44800049739779,1992699.57964768,16036.83708776229,114099.1658257817,7.653915590499564,12.77207561272921,118.9259231695632,128.6932401115935,8.71507843632812,427,21,253936.3451565302,827097.4314464882,45544423.7526171,69837794.95509331,14.80907356759817,12.44909389818665,4165812.752116627,7.400662903125589,Sequoia,Benchmark,2025-11-07,2026-09-25,High burn rate,Internal Pipeline,medium,2026-05-21,0.5196320553477465,,no_match,,,,,,,,24.28945519954278,no_benchmark,90.59,high,80.31,high
S_0168,startup_168,2026-05-21,2026-02-08,RoboTrade_6,robotrade6,Brazil,brazil,San Francisco,saas,smb,B2B,pre_seed,2018,https://robotrade_6.io,https://linkedin.com/company/robotrade_6,John Smith,Tech,Pipeline,Analyst B,in_review,3.893994385446644,12.13864181594064,4783506.959206455,35750.93293304047,3396563.083796098,5.092007976386803,219.3855668647383,87.32282565752027,87432.08419431679,10.84088403166151,1668289.761835501,27132.1239155132,335126.5610175916,4.101379793022868,3.287330709974303,137.2739557315286,80.8535140827339,7.881858553463862,486,4,199328.094582678,4735342.723356654,69597982.191452,80248683.34283979,6.506987480872654,6.234416730437328,4712733.686979484,4.26966029827817,500Global,Accel,2025-11-07,2026-09-25,Good product-market fit,Internal Pipeline,medium,2026-05-21,0.2193338526063005,7.0,low,"BM_S1_0019,BM_S1_0000",4000001.5,,,76248681.84283979,,,51.382440648313434,no_benchmark,85.92,high,87.31,high
S_0169,startup_169,2026-05-21,2026-02-08,SupplyChain_6,supplychain6,Argentina,south_cone,Bogotá,saas,smb,B2B2C,series_a,2017,https://supplychain_6.io,https://linkedin.com/company/supplychain_6,John Smith,Finance,Pipeline,Analyst B,in_review,8.782473411767699,61.50129680388666,354100.5016185417,88265.83715080374,1815980.754280946,8.886098532548669,127.9659644792208,84.62791137432373,72572.21275078006,8.506630125320692,1705255.560734935,42085.3498827404,211486.7695524475,6.59143688921431,4.713573120101605,89.08593886219779,117.9494782662869,2.320256026136634,354,12,148408.8800693605,8258224.810415423,73582877.43554316,7087775.036055332,6.537806860161202,3.874506436913883,2810830.400337965,10.53847916511653,Sequoia,,2025-11-07,2026-09-25,High burn rate,Internal Pipeline,medium,2026-05-21,2.459376784355732,7.0,low,"BM_S1_0021,BM_S1_0002",60000000.0,,,-52912224.963944666,,,12.142735443535491,no_benchmark,68.0,high,63.29,high
S_0170,startup_170,2026-05-21,2026-02-08,CustomerAI_6,customerai6,Brazil,brazil,Buenos Aires,fintech,consumer,B2B2C,series_b,2017,https://customerai_6.io,https://linkedin.com/company/customerai_6,Maria Garcia,Product,Pipeline,Analyst A,passed,8.474196613692701,77.4633780637788,294703.0585447591,428012.8921939874,2972367.348130607,10.25045708459131,243.4978445381906,60.97239969786568,82534.41381780976,6.573868993118611,573116.5986072709,49477.83098277029,207179.0670566628,3.228534929108772,8.430423413830464,108.6449713688212,90.0515628503866,7.212905622106561,394,52,168358.9148437554,8909769.34772187,99546729.77962016,96566527.25204612,7.254578505943289,13.00517410365901,4776256.506251331,4.456463094583436,Sequoia,,2025-11-07,2026-09-25,Strong team,Internal Pipeline,medium,2026-05-21,3.360714919975269,7.0,low,"BM_S1_0027,BM_S1_0010",84000000.0,,,12566527.252046123,,,54.639259738097614,no_benchmark,54.89,high,72.22,high
S_0171,startup_171,2026-05-21,2026-02-08,EmailAI_6,emailai6,Brazil,brazil,São Paulo,healthtech,,B2C,seed,2018,https://emailai_6.io,https://linkedin.com/company/emailai_6,John Smith,Operations,Inbound,Analyst C,in_review,7.961212884200835,64.39042535411306,1418113.502719069,114362.5989547339,60554.60829843946,20.50205577662862,243.2303704690288,79.01827515034408,56533.87131593466,10.97244530895662,1195734.557829737,44531.20589666627,443447.5752325107,7.937159974658714,3.584897057242562,116.1084040367268,113.8522207465696,9.50521658122512,85,83,263636.8483005451,1323712.392158582,29463608.73899214,14054187.50789156,9.775128975483858,10.03902437626252,2910600.367052134,14.83121002349901,Sequoia,Benchmark,2025-11-07,2026-09-25,Strong team,Internal Pipeline,medium,2026-05-21,0.4783865709553219,,no_match,,,,,,,,16.399900620626866,no_benchmark,84.35,high,81.03,high
S_0172,startup_172,2026-05-21,2026-02-08,VideoStream_6,videostream6,Mexico,mexico_ca,Buenos Aires,fintech,enterprise,B2C,pre_seed,2015,https://videostream_6.io,https://linkedin.com/company/videostream_6,Carlos López,Operations,Event,Analyst A,in_review,3.253122663673335,53.03021332491583,1315911.361842171,418683.5214962271,3184119.271583616,8.411477065534719,180.3240119135347,63.81678666505494,45039.92304782596,32.72566604949441,227786.2365379989,18887.62949990665,448825.795584601,1.667502391968283,16.25888184701327,114.9041988452712,95.20066025773976,7.142864308904413,491,14,135001.096514973,5614449.469959716,54283790.08497905,66382159.96235306,6.027872931164943,6.721282309246147,2273857.225699586,12.36818489625435,Sequoia,,2025-11-07,2026-09-25,,Internal Pipeline,medium,2026-05-21,0.410726050588456,7.0,low,"BM_S1_0024,BM_S1_0007",3000002.0,,,63382157.96235306,,,14.579666574045559,no_benchmark,67.96,high,77.34,high
S_0173,startup_173,2026-05-21,2026-02-08,SocialPay_6,socialpay6,Argentina,south_cone,Bogotá,fintech,enterprise,B2B,series_b,2016,https://socialpay_6.io,https://linkedin.com/company/socialpay_6,John Smith,Finance,Event,Analyst B,in_review,5.1218984916173,4.195122343163627,1242424.207369279,140358.7681387508,4567301.868405421,6.846214168945673,294.0034558198034,64.87699260730511,99192.74102398354,13.24610525105045,280344.0799611724,10160.74260232319,455495.879386257,5.422937242257286,11.95436549283407,104.0877067453426,104.7015857869924,3.984551641970506,477,72,267412.4212030428,9175682.019653069,53799031.23810089,45312954.45477636,13.98347928455129,7.318502929189528,4316914.07848803,7.682862595007941,Andreessen,Tiger Global,2025-11-07,2026-09-25,Strong team,Internal Pipeline,medium,2026-05-21,0.958056745214408,7.0,low,"BM_S1_0027,BM_S1_0010",84000000.0,,,-38687045.54522364,,,38.26743641241699,no_benchmark,77.39,high,82.71,high
S_0174,startup_174,2026-05-21,2026-02-08,CryptoSafe_6,cryptosafe6,Argentina,south_cone,San Francisco,fintech,enterprise,B2B2C,pre_seed,2023,https://cryptosafe_6.io,https://linkedin.com/company/cryptosafe_6,Maria Garcia,Product,Network,Analyst A,pipeline,4.8417879893759,96.84887775943838,4532210.356799973,321798.0731192951,3066741.607040648,24.02130443787621,81.38755369066334,50.2340054528642,57364.08243318343,16.62813981651647,1997895.962863252,24724.93060162614,163800.2574923634,5.786788880733626,14.51104925728846,100.2850645619757,119.9567063995679,5.505213856877481,329,24,72033.60774417287,4185741.16677992,41158880.68527652,82723336.63133353,6.188226778395162,3.063847019045946,2718422.197061401,9.942767187352253,Sequoia,,2025-11-07,2026-09-25,Strong team,Internal Pipeline,medium,2026-05-21,0.1518837244977819,7.0,low,"BM_S1_0024,BM_S1_0007",3000002.0,,,79723334.63133353,,,8.185603882407383,no_benchmark,54.84,high,46.43,high
